id,sieve_set_id,screen,start_weight,sort_order,is_active,create_date,create_user_id,edit_date,edit_user_id
BBBBB,33,PAN,242.1,50,1,2014-05-01 08:29:00,20,2017-01-06 11:50:00,28
BBBBB,34,20,302.8,41,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,30,282.6,42,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,35,273.8,43,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,40,263.1,44,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,45,261.3,45,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,50,251.1,46,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,70,238.9,47,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,34,PAN,361.5,50,1,2016-07-07 14:22:00,603,2016-08-25 05:18:22,96
BBBBB,35,40,261.1,303,1,2015-06-10 16:40:24,538,2017-01-11 06:48:31,28
BBBBB,35,50,247.8,304,1,2015-06-10 16:41:50,538,2017-01-11 06:48:31,28
BBBBB,35,60,245.8,305,1,2015-06-10 16:42:38,538,2017-01-11 06:48:31,28
BBBBB,35,70,241.2,306,1,2015-06-10 16:43:48,538,2017-01-11 06:48:31,28
BBBBB,35,80,243.5,307,1,2015-06-10 16:44:39,538,2017-01-11 06:48:31,28
BBBBB,35,100,239.2,308,1,2015-06-10 16:45:22,538,2017-01-11 06:48:31,28
BBBBB,35,120,236.4,309,1,2015-06-10 16:46:00,538,2017-01-11 06:48:31,28
BBBBB,35,140,222,310,1,2015-06-10 16:46:38,538,2017-01-11 06:48:31,28
BBBBB,35,200,218.2,311,1,2015-06-10 16:47:27,538,2017-01-11 06:48:31,28
BBBBB,35,230,311.8,312,1,2015-06-10 16:48:02,538,2017-01-11 06:48:31,28
BBBBB,35,270,217.1,313,1,2015-06-10 16:48:45,538,2017-01-11 06:48:31,28
BBBBB,35,325,223,314,1,2015-06-10 16:49:27,538,2017-01-11 06:48:31,28
BBBBB,35,PAN,237.3,315,1,2015-06-10 16:49:51,538,2017-01-11 06:48:31,28
BBBBB,36,40,256.9,1,1,2015-08-06 08:08:10,538,2017-01-11 06:34:40,28
BBBBB,36,50,256.4,2,1,2015-08-06 08:09:11,538,2017-01-11 06:34:40,28
BBBBB,36,60,238.3,3,1,2015-08-06 08:09:49,538,2017-01-11 06:34:40,28
BBBBB,36,70,245,4,1,2015-08-06 08:10:13,538,2017-01-11 06:34:40,28
BBBBB,36,80,237,5,1,2015-08-06 08:11:05,538,2017-01-11 06:34:40,28
BBBBB,36,100,237.8,6,1,2015-08-06 08:13:11,538,2017-01-11 06:34:40,28
BBBBB,36,120,235.5,7,1,2015-08-06 08:14:27,538,2017-01-11 06:34:40,28
BBBBB,36,140,235.5,8,1,2015-08-06 08:16:28,538,2017-01-11 06:34:40,28
BBBBB,36,200,221.6,9,1,2015-08-06 08:17:00,538,2017-01-11 06:34:40,28
BBBBB,36,230,310.5,10,1,2015-08-06 08:18:03,538,2017-01-11 06:34:40,28
BBBBB,36,270,218.4,11,1,2015-08-06 08:18:36,538,2017-01-11 06:34:40,28
BBBBB,36,325,218,12,1,2015-08-06 08:19:59,538,2017-01-11 06:34:40,28
BBBBB,36,PAN,271.8,13,1,2015-08-06 08:27:28,538,2017-01-11 06:34:40,28
BBBBB,37,40,261.1,1,1,2015-08-06 08:30:57,538,2017-01-13 13:05:26,388
BBBBB,37,50,245.6,2,1,2015-08-06 08:32:39,538,2017-01-13 13:05:26,388
BBBBB,37,60,241.1,3,1,2015-08-06 08:33:34,538,2017-01-13 13:05:26,388
BBBBB,37,70,238.7,4,1,2015-08-06 08:34:06,538,2017-01-13 13:05:26,388
BBBBB,37,80,234.7,5,1,2015-08-06 08:35:48,538,2017-01-13 13:05:26,388
BBBBB,37,100,236,6,1,2015-08-06 08:38:33,538,2017-01-13 13:05:26,388
BBBBB,37,120,238.1,7,1,2015-08-06 08:39:29,538,2017-01-13 13:05:26,388
BBBBB,37,140,221.5,8,1,2015-08-06 08:40:35,538,2017-01-13 13:05:26,388
BBBBB,37,200,223.6,9,1,2015-08-06 08:41:39,538,2017-01-13 13:05:26,388
BBBBB,37,230,218.3,10,1,2015-08-06 08:42:06,538,2017-01-13 13:05:26,388
BBBBB,37,270,217.2,11,1,2015-08-06 08:42:43,538,2017-01-13 13:05:26,388
BBBBB,37,325,225.8,12,1,2015-08-06 08:43:29,538,2017-01-13 13:05:26,388
BBBBB,37,PAN,267.1,13,1,2015-08-06 08:44:21,538,2017-01-13 13:05:26,388
BBBBB,38,40,257.4,342,1,2015-08-12 09:39:31,538,2017-01-13 13:10:26,388
BBBBB,38,50,247.2,343,1,2015-08-12 09:40:17,538,2017-01-13 13:10:26,388
BBBBB,38,60,247.8,344,1,2015-08-12 09:40:52,538,2017-01-13 13:10:26,388
BBBBB,38,70,236.6,345,1,2015-08-12 09:43:21,538,2017-01-13 13:10:26,388
BBBBB,38,80,231.8,346,1,2015-08-12 09:44:14,538,2017-01-13 13:10:26,388
BBBBB,38,100,226.8,347,1,2015-08-12 09:44:43,538,2017-01-13 13:10:26,388
BBBBB,38,120,225.9,348,1,2015-08-12 09:55:17,538,2017-01-13 13:10:26,388
BBBBB,38,140,226.9,349,1,2015-08-12 09:56:36,538,2017-01-13 13:10:26,388
BBBBB,38,200,217.6,350,1,2015-08-12 09:57:24,538,2017-01-13 13:10:26,388
BBBBB,38,230,309.9,351,1,2015-08-12 09:59:08,538,2017-01-13 13:10:26,388
BBBBB,38,270,219.6,352,1,2015-08-12 10:02:08,538,2017-01-13 13:10:26,388
BBBBB,38,325,222.3,353,1,2015-08-12 10:04:12,538,2017-01-13 13:10:26,388
BBBBB,38,PAN,271.9,354,1,2015-08-12 10:04:47,538,2017-01-13 13:10:26,388
BBBBB,39,40,258.8,355,1,2015-08-12 10:13:13,538,2017-01-13 12:37:18,388
BBBBB,39,50,254.6,356,1,2015-08-12 10:16:54,538,2017-01-13 12:37:18,388
BBBBB,39,60,244.3,357,1,2015-08-12 10:25:26,538,2017-01-13 12:37:18,388
BBBBB,39,70,244.2,358,1,2015-08-12 10:27:22,538,2017-01-13 12:37:18,388
BBBBB,39,80,238.6,359,1,2015-08-12 10:34:39,538,2017-01-13 12:37:18,388
BBBBB,39,100,232.6,360,1,2015-08-12 10:35:16,538,2017-01-13 12:37:18,388
BBBBB,39,120,239.1,361,1,2015-08-12 10:35:54,538,2017-01-13 12:37:18,388
BBBBB,39,140,224.8,362,1,2015-08-12 10:36:29,538,2017-01-13 12:37:18,388
BBBBB,39,200,220.7,363,1,2015-08-12 13:14:00,538,2017-01-13 12:37:18,388
BBBBB,39,230,216.8,364,1,2015-08-12 13:15:00,538,2017-01-13 12:37:18,388
BBBBB,39,270,318.3,365,1,2015-08-12 13:15:45,538,2017-01-13 12:37:18,388
BBBBB,39,325,213.8,366,1,2015-08-12 13:17:12,538,2017-01-13 12:37:18,388
BBBBB,39,PAN,279.2,367,1,2015-08-12 13:18:54,538,2017-01-13 12:37:18,388
BBBBB,40,40,260.4,368,1,2015-08-12 13:24:44,538,2017-01-13 12:39:22,425
BBBBB,40,50,250,369,1,2015-08-12 13:25:17,538,2017-01-13 12:39:22,425
BBBBB,40,60,242.3,370,1,2015-08-12 13:28:21,538,2017-01-13 12:39:22,425
BBBBB,40,70,235.8,371,1,2015-08-12 13:29:13,538,2017-01-13 12:39:22,425
BBBBB,40,80,236.7,372,1,2015-08-12 13:29:39,538,2017-01-13 12:39:22,425
BBBBB,40,100,233.7,373,1,2015-08-12 13:30:33,538,2017-01-13 12:39:22,425
BBBBB,40,120,235.8,374,1,2015-08-12 13:31:14,538,2017-01-13 12:39:22,425
BBBBB,40,140,233.8,375,1,2015-08-12 13:33:44,538,2017-01-13 12:39:22,425
BBBBB,40,200,224.3,376,1,2015-08-12 13:34:26,538,2017-01-13 12:39:22,425
BBBBB,40,230,218.8,377,1,2015-08-12 13:35:03,538,2017-01-13 12:39:22,425
BBBBB,40,270,218.6,378,1,2015-08-12 13:39:19,538,2017-01-13 12:39:22,425
BBBBB,40,325,218.7,379,1,2015-08-12 13:40:04,538,2017-01-13 12:39:22,425
BBBBB,40,PAN,271.2,380,1,2015-08-12 13:40:35,538,2017-01-13 12:39:22,425
BBBBB,41,40,264.3,381,1,2015-08-12 13:50:23,538,2017-01-13 13:23:14,388
BBBBB,41,50,254.3,382,1,2015-08-12 13:51:46,538,2017-01-13 13:23:14,388
BBBBB,41,60,244.5,383,1,2015-08-12 13:52:22,538,2017-01-13 13:23:14,388
BBBBB,41,70,236.9,384,1,2015-08-12 14:03:12,538,2017-01-13 13:23:14,388
BBBBB,41,80,235.3,385,1,2015-08-12 14:07:59,538,2017-01-13 13:23:14,388
BBBBB,41,100,236.7,386,1,2015-08-12 14:08:58,538,2017-01-13 13:23:14,388
BBBBB,41,120,234.2,387,1,2015-08-12 14:26:06,538,2017-01-13 13:23:14,388
BBBBB,41,140,224.9,388,1,2015-08-12 14:26:52,538,2017-01-13 13:23:14,388
BBBBB,41,200,224.8,389,1,2015-08-12 14:27:38,538,2017-01-13 13:23:14,388
BBBBB,41,230,219.9,390,1,2015-08-12 14:30:19,538,2017-01-13 13:23:14,388
BBBBB,41,270,216.4,391,1,2015-08-12 14:31:16,538,2017-01-13 13:23:14,388
BBBBB,41,325,216.7,392,1,2015-08-12 14:32:03,538,2017-01-13 13:23:14,388
BBBBB,41,PAN,245.3,393,1,2015-08-12 14:32:34,538,2017-01-13 13:23:14,388
BBBBB,42,40,NULL,394,1,2015-08-12 15:32:31,538,NULL,NULL
BBBBB,42,50,NULL,395,1,2015-08-12 15:33:07,538,NULL,NULL
BBBBB,42,60,NULL,396,1,2015-08-12 15:33:34,538,NULL,NULL
BBBBB,42,70,NULL,397,1,2015-08-12 15:34:07,538,NULL,NULL
BBBBB,42,80,NULL,398,1,2015-08-12 15:35:11,538,NULL,NULL
BBBBB,42,100,NULL,399,1,2015-08-12 15:36:09,538,NULL,NULL
BBBBB,42,120,NULL,400,1,2015-08-12 15:36:43,538,NULL,NULL
BBBBB,42,140,NULL,401,1,2015-08-12 15:37:21,538,NULL,NULL
BBBBB,42,200,NULL,402,1,2015-08-12 15:37:44,538,NULL,NULL
BBBBB,42,230,NULL,403,1,2015-08-12 15:38:29,538,NULL,NULL
BBBBB,42,270,NULL,404,1,2015-08-12 15:39:01,538,NULL,NULL
BBBBB,42,325,NULL,405,1,2015-08-12 15:39:47,538,NULL,NULL
BBBBB,42,PAN,NULL,406,1,2015-08-12 15:40:29,538,NULL,NULL
BBBBB,43,40,NULL,407,1,2015-08-12 15:43:16,538,NULL,NULL
BBBBB,43,50,NULL,408,1,2015-08-12 15:44:58,538,NULL,NULL
BBBBB,43,60,NULL,409,1,2015-08-12 15:45:22,538,NULL,NULL
BBBBB,43,70,NULL,410,1,2015-08-12 16:06:29,538,NULL,NULL
BBBBB,43,80,NULL,411,1,2015-08-12 16:06:57,538,NULL,NULL
BBBBB,43,100,NULL,412,1,2015-08-12 16:17:52,538,NULL,NULL
BBBBB,43,120,NULL,413,1,2015-08-12 16:20:09,538,NULL,NULL
BBBBB,43,140,NULL,414,1,2015-08-12 16:20:40,538,NULL,NULL
BBBBB,43,200,NULL,415,1,2015-08-12 16:22:26,538,NULL,NULL
BBBBB,43,230,NULL,416,1,2015-08-12 16:23:09,538,NULL,NULL
BBBBB,43,270,NULL,417,1,2015-08-12 16:23:49,538,NULL,NULL
BBBBB,43,325,NULL,418,1,2015-08-12 16:24:20,538,2015-08-12 16:24:27,NULL
BBBBB,43,PAN,NULL,419,1,2015-08-12 16:26:28,538,NULL,NULL
BBBBB,44,40,NULL,1,1,2015-08-13 15:47:42,538,NULL,NULL
BBBBB,44,50,NULL,2,1,2015-08-13 15:48:28,538,NULL,NULL
BBBBB,44,60,NULL,3,1,2015-08-13 15:48:57,538,NULL,NULL
BBBBB,44,70,NULL,4,1,2015-08-13 15:49:25,538,NULL,NULL
BBBBB,44,80,NULL,5,1,2015-08-13 15:50:03,538,NULL,NULL
BBBBB,44,100,NULL,6,1,2015-08-13 15:50:26,538,NULL,NULL
BBBBB,44,120,NULL,7,1,2015-08-13 15:53:27,538,NULL,NULL
BBBBB,44,140,NULL,8,1,2015-08-13 15:54:08,538,NULL,NULL
BBBBB,44,170,NULL,9,1,2015-08-13 15:55:19,538,NULL,NULL
BBBBB,44,200,NULL,10,1,2015-08-13 15:55:44,538,NULL,NULL
BBBBB,44,230,NULL,11,1,2015-08-13 15:56:14,538,NULL,NULL
BBBBB,44,270,NULL,12,1,2015-08-13 16:50:03,538,NULL,NULL
BBBBB,44,325,NULL,13,1,2015-08-13 16:50:27,538,NULL,NULL
BBBBB,44,PAN,NULL,14,1,2015-08-13 16:50:53,538,NULL,NULL
BBBBB,45,30,291.6,1,1,2016-01-14 13:15:44,538,2016-11-02 08:17:02,28
BBBBB,45,40,261.6,2,1,2016-01-14 13:16:06,538,2016-11-02 08:17:02,28
BBBBB,45,45,261.7,3,1,2016-01-14 13:16:56,538,2016-11-02 08:17:02,28
BBBBB,45,50,249.8,4,1,2016-01-14 13:17:19,538,2016-11-02 08:17:02,28
BBBBB,45,60,252.6,5,1,2016-01-14 13:17:44,538,2016-11-02 08:17:02,28
BBBBB,45,70,247.2,6,1,2016-01-14 13:19:25,538,2016-11-02 08:17:02,28
BBBBB,45,80,240.5,7,1,2016-01-14 13:20:03,538,2016-11-02 08:17:02,28
BBBBB,45,100,234.6,8,1,2016-01-14 13:20:53,538,2016-11-02 08:17:02,28
BBBBB,45,PAN,277.9,9,1,2016-01-14 13:21:23,538,2016-11-02 08:17:02,28
BBBBB,46,30,283.1,30,1,2016-07-11 11:30:00,603,2017-01-13 00:47:40,589
BBBBB,46,40,261.6,31,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,50,253.5,32,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,60,245.3,33,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,70,244.2,34,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,80,242.2,35,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,100,230.4,36,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,120,227.9,37,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,140,226.5,38,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,200,218.3,39,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,46,PAN,274.7,40,1,2016-07-11 12:50:00,603,2017-01-13 00:47:40,589
BBBBB,47,30,NULL,41,1,2016-08-26 14:58:41,538,2015-08-26 14:58:50,NULL
BBBBB,47,35,NULL,42,1,2016-08-26 14:59:35,538,NULL,NULL
BBBBB,47,40,NULL,43,1,2016-08-26 15:00:10,538,NULL,NULL
BBBBB,47,45,NULL,44,1,2016-08-26 15:00:39,538,NULL,NULL
BBBBB,47,50,NULL,45,1,2016-08-26 15:01:04,538,NULL,NULL
BBBBB,47,60,NULL,46,1,2016-08-26 15:01:30,538,NULL,NULL
BBBBB,47,70,NULL,47,1,2016-08-26 15:02:36,538,NULL,NULL
BBBBB,47,80,NULL,48,1,2016-08-26 15:03:49,538,NULL,NULL
BBBBB,47,100,NULL,49,1,2016-08-26 15:04:25,538,2016-08-26 15:04:31,NULL
BBBBB,47,Pan,NULL,50,1,2016-08-26 15:05:16,538,NULL,NULL
BBBBB,48,20,303.2,51,1,2016-08-29 10:07:51,538,2016-12-15 15:36:43,388
BBBBB,48,30,283,52,1,2016-08-29 10:08:28,538,2016-12-15 15:36:43,388
BBBBB,48,35,274,53,1,2016-08-29 10:08:53,538,2016-12-15 15:36:43,388
BBBBB,48,40,263.5,54,1,2016-08-29 10:09:20,538,2016-12-15 15:36:43,388
BBBBB,48,45,261.3,55,1,2016-08-29 10:09:44,538,2016-12-15 15:36:43,388
BBBBB,48,50,251.2,56,1,2016-08-29 10:10:30,538,2016-12-15 15:36:43,388
BBBBB,48,60,244,57,1,2016-08-29 10:10:57,538,2016-12-15 15:36:43,388
BBBBB,48,70,238.9,58,1,2016-08-29 10:11:30,538,2016-12-15 15:36:43,388
BBBBB,48,PAN,361.4,59,1,2016-08-29 10:12:33,538,2016-12-15 15:36:43,388
BBBBB,49,40,261.1,1,1,2017-01-11 13:03:25,538,2017-01-13 13:05:54,425
BBBBB,49,50,247.6,2,1,2017-01-11 13:06:10,538,2017-01-13 13:05:54,425
BBBBB,49,60,245.6,3,1,2017-01-11 13:06:50,538,2017-01-13 13:05:54,425
BBBBB,49,70,241.1,4,1,2017-01-11 13:24:29,538,2017-01-13 13:05:54,425
BBBBB,49,80,243.4,5,1,2017-01-11 13:25:11,538,2017-01-13 13:05:54,425
BBBBB,49,100,239.1,6,1,2017-01-11 13:25:39,538,2017-01-13 13:05:54,425
BBBBB,49,120,236.3,7,1,2017-01-11 13:26:38,538,2017-01-13 13:05:54,425
BBBBB,49,140,222.1,8,1,2017-01-11 13:27:32,538,2017-01-13 13:05:54,425
BBBBB,49,170,322.2,9,1,2017-01-11 13:28:53,538,2017-01-13 13:05:54,425
BBBBB,49,200,218.1,10,1,2017-01-11 13:30:05,538,2017-01-13 13:05:54,425
BBBBB,49,230,311.7,11,1,2017-01-11 13:30:34,538,2017-01-13 13:05:54,425
BBBBB,49,270,217,12,1,2017-01-11 13:30:58,538,2017-01-13 13:05:54,425
BBBBB,49,325,223,13,1,2017-01-11 13:41:50,538,2017-01-13 13:05:54,425
BBBBB,49,PAN,237.3,14,1,2017-01-11 13:42:51,538,2017-01-13 13:05:54,425
BBBBB,50,40,256.9,1,1,2017-01-11 13:45:21,538,2017-01-13 10:49:29,425
BBBBB,50,50,256.4,2,1,2017-01-11 13:45:57,538,2017-01-13 10:49:29,425
BBBBB,50,60,238.4,3,1,2017-01-11 13:46:20,538,2017-01-13 10:49:29,425
BBBBB,50,70,245,4,1,2017-01-11 13:49:15,538,2017-01-13 10:49:29,425
BBBBB,50,80,237,5,1,2017-01-11 13:49:48,538,2017-01-13 10:49:29,425
BBBBB,50,100,237.7,6,1,2017-01-11 13:50:13,538,2017-01-13 10:49:29,425
BBBBB,50,120,235.5,7,1,2017-01-11 13:50:41,538,2017-01-13 10:49:29,425
BBBBB,50,140,235.5,8,1,2017-01-11 13:51:15,538,2017-01-13 10:49:29,425
BBBBB,50,170,321.3,9,1,2017-01-11 13:51:55,538,2017-01-13 10:49:29,425
BBBBB,50,200,221.7,10,1,2017-01-11 13:52:31,538,2017-01-13 10:49:29,425
BBBBB,50,230,310.5,11,1,2017-01-11 13:53:04,538,2017-01-13 10:49:29,425
BBBBB,50,270,218.5,12,1,2017-01-11 13:53:26,538,2017-01-13 10:49:29,425
BBBBB,50,325,218,13,1,2017-01-11 13:53:48,538,2017-01-13 10:49:29,425
BBBBB,50,PAN,271.8,14,1,2017-01-11 13:54:18,538,2017-01-13 10:49:29,425
